TX-611,Amarillo CoC,516,79,90,347,398,38,90,270,70,41,0,29,0,0,0,468,79,90,299,48,0,0,48,391,0,84,307,338,0,84,254,5,0,0,5,0,0,0,343,0,84,259,48,0,0,48,125,79,6,40,60,38,6,16,65,41,0,24,125,79,6,40,0,0,0,0,40,21,19,40,0,122,105,0,105,17,120,103,0,103,17,2,2,2,0,106,12,96,12,10,0
TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",302,52,13,237,253,51,12,190,0,0,0,0,0,0,0,253,51,12,190,49,1,1,47,235,13,11,211,186,12,10,164,0,0,0,0,0,0,0,186,12,10,164,49,1,1,47,67,39,2,26,67,39,2,26,0,0,0,0,67,39,2,26,0,0,0,0,28,28,0,28,0,86,56,0,56,30,75,45,0,45,30,11,11,11,0,9,0,9,0,0,0
TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC","6,359","1,027",499,"4,833","1,241",341,83,817,"2,127",611,163,"1,353",13,1,12,"3,381",952,247,"2,182","2,978",75,252,"2,651","4,794",36,395,"4,363",741,17,53,671,"1,171",0,103,"1,068",13,1,12,"1,925",17,157,"1,751","2,869",19,238,"2,612","1,565",991,104,470,500,324,30,146,956,611,60,285,"1,456",935,90,431,109,56,14,39,524,158,323,481,43,"1,309",248,10,258,"1,051","1,184",201,10,211,973,125,47,47,78,877,73,452,56,425,17
TX-701,"Bryan, College Station/Brazos Valley CoC",175,42,7,126,92,21,6,65,44,10,0,34,0,0,0,136,31,6,99,39,11,1,27,101,0,4,97,57,0,4,53,26,0,0,26,0,0,0,83,0,4,79,18,0,0,18,74,42,3,29,35,21,2,12,18,10,0,8,53,31,2,20,21,11,1,9,25,12,5,17,8,28,24,0,24,4,28,24,0,24,4,0,0,0,0,10,0,10,0,0,0
UT-500,Salt Lake City & County CoC,"2,133",501,117,"1,515","1,367",272,71,"1,024",618,227,33,358,49,1,48,"2,034",499,105,"1,430",99,2,12,85,"1,341",6,66,"1,269",928,2,41,885,268,3,13,252,49,1,48,"1,245",5,55,"1,185",96,1,11,84,792,495,51,246,439,270,30,139,350,224,20,106,789,494,50,245,3,1,1,1,244,137,106,243,1,313,224,49,273,40,241,156,49,205,36,72,68,68,4,247,12,241,12,6,0
UT-503,Utah Balance of State CoC,891,287,76,528,337,94,25,218,363,181,36,146,0,0,0,700,275,61,364,191,12,15,164,459,0,47,412,192,0,18,174,98,0,16,82,0,0,0,290,0,34,256,169,0,13,156,432,287,29,116,145,94,7,44,265,181,20,64,410,275,27,108,22,12,2,8,135,45,82,127,8,119,69,0,69,50,86,56,0,56,30,33,13,13,20,69,3,42,3,27,0
UT-504,Provo/Mountainland CoC,253,70,26,157,69,17,11,41,56,37,5,14,0,0,0,125,54,16,55,128,16,10,102,159,7,14,138,52,7,9,36,6,0,0,6,0,0,0,58,7,9,42,101,0,5,96,94,63,12,19,17,10,2,5,50,37,5,8,67,47,7,13,27,16,5,6,27,7,14,21,6,22,7,0,7,15,20,7,0,7,13,2,0,0,2,11,2,7,2,4,0
VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",881,109,49,723,463,66,30,367,349,42,17,290,13,0,13,825,108,47,670,56,1,2,53,704,0,35,669,355,0,20,335,282,0,13,269,13,0,13,650,0,33,617,54,0,2,52,177,109,14,54,108,66,10,32,67,42,4,21,175,108,14,53,2,1,0,1,56,30,25,55,1,58,46,2,48,10,49,37,2,39,10,9,9,9,0,109,8,101,7,8,1
VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",742,163,51,528,528,90,37,401,169,71,10,88,0,0,0,697,161,47,489,45,2,4,39,497,0,33,464,391,0,28,363,65,0,1,64,0,0,0,456,0,29,427,41,0,4,37,245,163,18,64,137,90,9,38,104,71,9,24,241,161,18,62,4,2,0,2,74,41,31,72,2,76,54,0,54,22,71,51,0,51,20,5,3,3,2,66,6,57,5,9,1
VA-502,"Roanoke City & County, Salem CoC",442,85,17,340,342,66,13,263,83,19,4,60,0,0,0,425,85,17,323,17,0,0,17,315,0,8,307,244,0,7,237,54,0,1,53,0,0,0,298,0,8,290,17,0,0,17,127,85,9,33,98,66,6,26,29,19,3,7,127,85,9,33,0,0,0,0,41,31,10,41,0,91,85,0,85,6,82,76,0,76,6,9,9,9,0,70,6,69,6,1,0
VA-503,Virginia Beach CoC,456,123,13,320,192,39,5,148,197,84,7,106,0,0,0,389,123,12,254,67,0,1,66,256,1,6,249,131,1,3,127,58,0,2,56,0,0,0,189,1,5,183,67,0,1,66,200,122,7,71,61,38,2,21,139,84,5,50,200,122,7,71,0,0,0,0,63,20,43,63,0,93,63,0,63,30,89,59,0,59,30,4,4,4,0,78,12,69,12,9,0
VA-504,Charlottesville CoC,195,31,25,139,128,3,20,105,39,28,2,9,0,0,0,167,31,22,114,28,0,3,25,153,1,22,130,124,1,19,104,1,0,0,1,0,0,0,125,1,19,105,28,0,3,25,42,30,3,9,4,2,1,1,38,28,2,8,42,30,3,9,0,0,0,0,13,2,11,13,0,65,48,0,48,17,61,44,0,44,17,4,4,4,0,16,0,10,0,6,0
VA-505,"Newport News, Hampton/Virginia Peninsula CoC",533,109,20,404,339,45,18,276,133,63,2,68,22,0,22,494,108,20,366,39,1,0,38,370,0,14,356,266,0,14,252,45,0,0,45,22,0,22,333,0,14,319,37,0,0,37,163,109,6,48,73,45,4,24,88,63,2,23,161,108,6,47,2,1,0,1,50,24,25,49,1,112,72,22,94,18,112,72,22,94,18,0,0,0,0,151,13,147,13,4,0
VA-507,Portsmouth CoC,247,64,9,174,103,37,7,59,55,22,2,31,0,0,0,158,59,9,90,89,5,0,84,153,0,2,151,48,0,2,46,23,0,0,23,0,0,0,71,0,2,69,82,0,0,82,94,64,7,23,55,37,5,13,32,22,2,8,87,59,7,21,7,5,0,2,31,17,12,29,2,16,8,0,8,8,16,8,0,8,8,0,0,0,0,17,2,12,2,5,0
VA-508,Lynchburg CoC,150,52,3,95,85,29,1,55,59,23,2,34,0,0,0,144,52,3,89,6,0,0,6,76,1,1,74,45,1,1,43,25,0,0,25,0,0,0,70,1,1,68,6,0,0,6,74,51,2,21,40,28,0,12,34,23,2,9,74,51,2,21,0,0,0,0,22,12,10,22,0,9,7,0,7,2,9,7,0,7,2,0,0,0,0,7,1,5,1,2,0
VA-513,"Harrisburg, Winchester/Western Virginia CoC",355,69,29,257,282,61,19,202,4,0,0,4,0,0,0,286,61,19,206,69,8,10,51,243,0,17,226,184,0,9,175,4,0,0,4,0,0,0,188,0,9,179,55,0,8,47,112,69,12,31,98,61,10,27,0,0,0,0,98,61,10,27,14,8,2,4,36,33,0,33,3,122,89,0,89,33,102,74,0,74,28,20,15,15,5,31,1,24,1,7,0
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",192,45,24,123,133,25,19,89,31,20,3,8,0,0,0,164,45,22,97,28,0,2,26,122,0,17,105,94,0,15,79,0,0,0,0,0,0,0,94,0,15,79,28,0,2,26,70,45,7,18,39,25,4,10,31,20,3,8,70,45,7,18,0,0,0,0,24,13,11,24,0,56,37,0,37,19,51,32,0,32,19,5,5,5,0,21,2,16,2,5,0
VA-521,Virginia Balance of State CoC,715,234,64,417,398,126,37,235,176,84,14,78,0,0,0,574,210,51,313,141,24,13,104,322,0,32,290,186,0,22,164,34,0,1,33,0,0,0,220,0,23,197,102,0,9,93,393,234,32,127,212,126,15,71,142,84,13,45,354,210,28,116,39,24,4,11,138,76,50,126,12,83,36,0,36,47,61,23,0,23,38,22,13,13,9,36,3,28,2,8,1
VA-600,Arlington County CoC,479,125,47,307,184,44,21,119,146,81,21,44,3,0,3,333,125,42,166,146,0,5,141,268,2,24,242,114,0,18,96,5,2,1,2,3,0,3,122,2,19,101,146,0,5,141,211,123,23,65,70,44,3,23,141,79,20,42,211,123,23,65,0,0,0,0,70,24,46,70,0,157,61,3,64,93,156,60,3,63,93,1,1,1,0,14,0,7,0,7,0
VA-601,Fairfax County CoC,"1,350",452,111,787,699,170,49,480,539,282,60,197,8,0,8,"1,246",452,109,685,104,0,2,102,603,0,49,554,414,0,26,388,77,0,21,56,8,0,8,499,0,47,452,104,0,2,102,747,452,62,233,285,170,23,92,462,282,39,141,747,452,62,233,0,0,0,0,230,90,140,230,0,253,161,8,169,84,243,151,8,159,84,10,10,10,0,57,7,53,7,4,0
VA-602,Loudoun County CoC,166,56,8,102,71,20,6,45,54,34,0,20,0,0,0,125,54,6,65,41,2,2,37,81,0,5,76,39,0,4,35,4,0,0,4,0,0,0,43,0,4,39,38,0,1,37,85,56,3,26,32,20,2,10,50,34,0,16,82,54,2,26,3,2,1,0,24,11,12,23,1,28,12,0,12,16,28,12,0,12,16,0,0,0,0,9,1,3,1,6,0
VA-603,Alexandria CoC,275,52,35,188,163,25,21,117,71,27,10,34,12,0,12,246,52,31,163,29,0,4,25,185,0,23,162,120,0,15,105,24,0,4,20,12,0,12,156,0,19,137,29,0,4,25,90,52,12,26,43,25,6,12,47,27,6,14,90,52,12,26,0,0,0,0,33,15,18,33,0,74,43,10,53,21,69,38,10,48,21,5,5,5,0,11,0,9,0,2,0
VA-604,Prince William County CoC,447,170,39,238,175,70,16,89,155,96,10,49,0,0,0,330,166,26,138,117,4,13,100,184,1,22,161,68,0,9,59,5,0,1,4,0,0,0,73,0,10,63,111,1,12,98,263,169,17,77,107,70,7,30,150,96,9,45,257,166,16,75,6,3,1,2,79,30,46,76,3,63,8,0,8,55,63,8,0,8,55,0,0,0,0,26,4,15,4,11,0
VI-500,Virgin Islands CoC,482,24,24,434,68,14,11,43,51,10,6,35,0,0,0,119,24,17,78,363,0,7,356,444,0,19,425,46,0,8,38,35,0,4,31,0,0,0,81,0,12,69,363,0,7,356,38,24,5,9,22,14,3,5,16,10,2,4,38,24,5,9,0,0,0,0,11,7,4,11,0,87,0,0,0,87,87,0,0,0,87,0,0,0,0,33,3,2,1,31,2
VT-500,Vermont Balance of State CoC,971,313,126,532,631,231,75,325,231,66,35,130,4,0,4,866,297,110,459,105,16,16,73,419,6,45,368,227,5,22,200,109,1,9,99,4,0,4,340,6,31,303,79,0,14,65,552,307,81,164,404,226,53,125,122,65,26,31,526,291,79,156,26,16,2,8,198,147,43,190,8,104,85,0,85,19,81,62,0,62,19,23,23,23,0,98,5,88,5,10,0
VT-501,Burlington/Chittenden County CoC,483,117,50,316,328,103,36,189,76,12,10,54,0,0,0,404,115,46,243,79,2,4,73,282,1,34,247,152,1,20,131,55,0,10,45,0,0,0,207,1,30,176,75,0,4,71,201,116,16,69,176,102,16,58,21,12,0,9,197,114,16,67,4,2,0,2,64,56,7,63,1,113,55,0,55,58,102,48,0,48,54,11,7,7,4,30,2,23,1,7,1
WA-500,Seattle/King County CoC,"9,106","1,576",719,"6,811","2,874",428,205,"2,241","3,452","1,129",433,"1,890",44,0,44,"6,370","1,557",638,"4,175","2,736",19,81,"2,636","5,986",55,488,"5,443","2,176",16,160,"2,000","1,030",20,247,763,44,0,44,"3,250",36,407,"2,807","2,736",19,81,"2,636","3,120","1,521",231,"1,368",698,412,45,241,"2,422","1,109",186,"1,127","3,120","1,521",231,"1,368",0,0,0,0,894,204,690,894,0,869,467,35,502,367,854,452,35,487,367,15,15,15,0,682,54,589,52,93,2
WA-501,Washington Balance of State CoC,"4,671","1,275",481,"2,915","1,451",393,130,928,"1,617",659,186,772,0,0,0,"3,068","1,052",316,"1,700","1,603",223,165,"1,215","2,518",22,296,"2,200",814,11,77,726,502,5,81,416,0,0,0,"1,316",16,158,"1,142","1,202",6,138,"1,058","2,153","1,253",185,715,637,382,53,202,"1,115",654,105,356,"1,752","1,036",158,558,401,217,27,157,721,214,393,607,114,774,279,0,279,495,617,231,0,231,386,157,48,48,109,303,26,207,21,96,5
WA-502,Spokane City & County CoC,"1,030",273,82,675,508,89,28,391,462,180,38,244,0,0,0,970,269,66,635,60,4,16,40,602,17,43,542,373,16,12,345,174,0,16,158,0,0,0,547,16,28,503,55,1,15,39,428,256,39,133,135,73,16,46,288,180,22,86,423,253,38,132,5,3,1,1,152,58,92,150,2,103,91,0,91,12,86,74,0,74,12,17,17,17,0,132,4,125,4,7,0
WA-503,"Tacoma, Lakewood/Pierce County CoC","1,303",464,122,717,550,138,38,374,633,324,73,236,0,0,0,"1,183",462,111,610,120,2,11,107,539,0,53,486,328,0,15,313,94,0,27,67,0,0,0,422,0,42,380,117,0,11,106,764,464,69,231,222,138,23,61,539,324,46,169,761,462,69,230,3,2,0,1,228,64,163,227,1,151,82,0,82,69,131,62,0,62,69,20,20,20,0,93,7,84,6,9,1
WA-504,Everett/Snohomish County CoC,947,217,126,604,352,98,26,228,251,107,36,108,0,0,0,603,205,62,336,344,12,64,268,620,20,103,497,210,6,20,184,91,12,22,57,0,0,0,301,18,42,241,319,2,61,256,327,197,23,107,142,92,6,44,160,95,14,51,302,187,20,95,25,10,3,12,110,43,59,102,8,210,75,0,75,135,158,60,0,60,98,52,15,15,37,64,8,33,1,31,7
WA-508,Vancouver/Clark County CoC,703,234,44,425,234,73,19,142,269,140,12,117,10,0,10,513,213,31,269,190,21,13,156,352,31,28,293,131,11,13,107,55,18,2,35,10,0,10,196,29,15,152,156,2,13,141,351,203,16,132,103,62,6,35,214,122,10,82,317,184,16,117,34,19,0,15,112,31,70,101,11,89,37,10,47,42,81,31,10,41,40,8,6,6,2,44,2,20,2,24,0
WI-500,Wisconsin Balance of State CoC,"3,610","1,296",415,"1,899","1,847",537,212,"1,098","1,585",727,181,677,7,0,7,"3,439","1,264",393,"1,782",171,32,22,117,"1,547",5,207,"1,335",993,3,136,854,428,1,53,374,7,0,7,"1,428",4,189,"1,235",119,1,18,100,"2,063","1,291",208,564,854,534,76,244,"1,157",726,128,303,"2,011","1,260",204,547,52,31,4,17,685,285,383,668,17,258,204,3,207,51,211,159,3,162,49,47,45,45,2,247,20,239,19,8,1
WI-501,Milwaukee City & County CoC,"1,442",387,151,904,651,128,59,464,661,255,77,329,41,2,39,"1,353",383,138,832,89,4,13,72,867,11,87,769,470,9,40,421,272,0,34,238,41,2,39,783,9,76,698,84,2,11,71,575,376,64,135,181,119,19,43,389,255,43,91,570,374,62,134,5,2,2,1,190,62,126,188,2,106,62,14,76,30,95,51,14,65,30,11,11,11,0,209,16,198,16,11,0
WI-502,Racine City & County CoC,221,64,29,128,117,28,17,72,95,36,12,47,0,0,0,212,64,29,119,9,0,0,9,127,3,15,109,76,3,9,64,42,0,6,36,0,0,0,118,3,15,100,9,0,0,9,94,61,14,19,41,25,8,8,53,36,6,11,94,61,14,19,0,0,0,0,31,15,16,31,0,11,9,0,9,2,11,9,0,9,2,0,0,0,0,38,3,36,3,2,0
WI-503,Madison/Dane County CoC,831,233,74,524,421,127,40,254,297,97,14,186,14,1,13,732,224,55,453,99,9,19,71,464,3,51,410,221,0,26,195,139,0,6,133,14,1,13,374,0,33,341,90,3,18,69,367,230,23,114,200,127,14,59,158,97,8,53,358,224,22,112,9,6,1,2,110,58,49,107,3,146,84,7,91,55,132,70,7,77,55,14,14,14,0,58,3,55,2,3,1
WV-500,"Wheeling, Weirton Area CoC",89,21,4,64,64,7,3,54,23,14,0,9,0,0,0,87,21,3,63,2,0,1,1,58,0,3,55,53,0,2,51,3,0,0,3,0,0,0,56,0,2,54,2,0,1,1,31,21,1,9,11,7,1,3,20,14,0,6,31,21,1,9,0,0,0,0,8,3,5,8,0,28,27,0,27,1,24,23,0,23,1,4,4,4,0,10,0,10,0,0,0
WV-501,"Huntington/Cabell, Wayne Counties CoC",227,58,19,150,125,30,11,84,76,28,6,42,11,1,10,212,58,18,136,15,0,1,14,131,0,14,117,76,0,7,69,29,0,5,24,11,1,10,116,0,13,103,15,0,1,14,96,58,5,33,49,30,4,15,47,28,1,18,96,58,5,33,0,0,0,0,32,14,18,32,0,46,27,8,35,11,46,27,8,35,11,0,0,0,0,17,0,13,0,4,0
WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",411,60,17,334,238,34,8,196,117,26,9,82,0,0,0,355,60,17,278,56,0,0,56,321,8,14,299,185,4,6,175,80,4,8,68,0,0,0,265,8,14,243,56,0,0,56,90,52,3,35,53,30,2,21,37,22,1,14,90,52,3,35,0,0,0,0,29,16,13,29,0,41,39,0,39,2,41,39,0,39,2,0,0,0,0,45,1,39,0,6,1
WV-508,West Virginia Balance of State CoC,"1,513",275,250,988,673,134,53,486,285,67,97,121,0,0,0,958,201,150,607,555,74,100,381,"1,034",9,207,818,436,3,36,397,165,0,86,79,0,0,0,601,3,122,476,433,6,85,342,479,266,43,170,237,131,17,89,120,67,11,42,357,198,28,131,122,68,15,39,159,84,39,123,36,317,149,0,149,168,279,114,0,114,165,38,35,35,3,257,14,230,14,27,0
WY-500,Wyoming Statewide CoC,953,223,98,632,292,31,12,249,209,74,9,126,0,0,0,501,105,21,375,452,118,77,257,677,68,75,534,245,0,8,237,61,0,2,59,0,0,0,306,0,10,296,371,68,65,238,276,155,23,98,47,31,4,12,148,74,7,67,195,105,11,79,81,50,12,19,84,11,44,55,29,244,116,0,116,128,221,116,0,116,105,23,0,0,23,137,2,110,2,27,0
,Total,"590,364","138,146","59,798","392,420","236,658","65,808","22,027","148,823","156,015","51,933","16,791","87,291","2,025",61,"1,964","394,698","117,741","38,879","238,078","195,666","20,405","20,919","154,342","368,174","7,634","38,986","321,554","129,278","1,887","11,893","115,498","71,824","1,292","8,987","61,545","2,025",61,"1,964","203,127","3,179","20,941","179,007","165,047","4,455","18,045","142,547","222,190","130,512","20,812","70,866","107,380","63,921","10,134","33,325","84,191","50,641","7,804","25,746","191,571","114,562","17,938","59,071","30,619","15,950","2,874","11,795","70,957","33,586","27,269","60,855","10,102","102,828","36,130","1,438","37,568","65,260","86,289","27,980","1,438","29,418","56,871","16,539","8,150","8,150","8,389","55,619","4,339","34,909","2,932","20,710","1,407"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a MO-604 covers territory in both Missouri and Kansas. The record described in this file represents the CoC's total territory, the sum of the point-in-time estimates the CoC separately reported for the portions of its territory in MO and in KS. However, in the companion file, Point-in-Time Estimates by State, MO-604's data have been split up between MO and KS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoC Number,CoC Name,"Overall Homeless, 2012","Sheltered ES Homeless, 2012","Sheltered TH Homeless, 2012","Sheltered SH Homeless, 2012","Sheltered Total Homeless, 2012","Unsheltered Homeless, 2012","Overall Homeless Individuals, 2012","Overall Homeless Individuals - Under 18, 2012","Sheltered ES Homeless Individuals, 2012","Sheltered ES Homeless Individuals - Under 18, 2012","Sheltered TH Homeless Individuals, 2012","Sheltered TH Homeless Individuals - Under 18, 2012","Sheltered SH Homeless Individuals, 2012","Sheltered Total Homeless Individuals, 2012","Sheltered Total Homeless Individuals - Under 18, 2012","Unsheltered Homeless Individuals, 2012","Unsheltered Homeless Individuals - Under 18, 2012","Overall Homeless People in Families, 2012","Sheltered ES Homeless People in Families, 2012","Sheltered TH Homeless People in Families, 2012","Sheltered Total Homeless People in Families, 2012","Unsheltered Homeless People in Families, 2012","Overall Homeless Family Households, 2012","Sheltered ES Homeless Family Households, 2012","Sheltered TH Homeless Family Households, 2012","Sheltered Total Homeless Family Households, 2012","Unsheltered Homeless Family Households, 2012","Overall Chronically Homeless, 2012","Sheltered ES Chronically Homeless, 2012","Sheltered SH Chronically Homeless, 2012","Sheltered Total Chronically Homeless, 2012","Unsheltered Chronically Homeless, 2012","Overall Chronically Homeless Individuals, 2012","Sheltered ES Chronically Homeless Individuals, 2012","Sheltered SH Chronically Homeless Individuals, 2012","Sheltered Total Chronically Homeless Individuals, 2012","Unsheltered Chronically Homeless Individuals, 2012","Overall Chronically Homeless People in Families, 2012","Sheltered ES Chronically Homeless People in Families, 2012","Sheltered Total Chronically Homeless People in Families, 2012","Unsheltered Chronically Homeless People in Families, 2012","Overall Homeless Veterans, 2012","Sheltered Total Homeless Veterans, 2012","Unsheltered Homeless Veterans, 2012"
AK-500,Anchorage CoC,"1,147",704,393,0,"1,097",50,791,3,561,3,195,0,0,756,3,35,0,356,143,198,341,15,126,41,81,122,4,114,109,0,109,5,113,108,0,108,5,1,1,1,0,174,167,7
AK-501,Alaska Balance of State CoC,766,435,184,0,619,147,507,30,288,24,113,4,0,401,28,106,2,259,147,71,218,41,90,51,21,72,18,165,154,0,154,11,160,149,0,149,11,5,5,5,0,82,60,22
AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC","1,707",347,630,32,"1,009",698,"1,222",25,277,5,364,0,32,673,5,549,20,485,70,266,336,149,191,28,92,120,71,495,108,32,140,355,484,105,32,137,347,11,3,3,8,175,117,58
AL-501,Mobile City & County/Baldwin County CoC,634,212,112,0,324,310,422,0,130,0,25,0,0,155,0,267,0,212,82,87,169,43,62,23,29,52,10,75,17,0,17,58,75,17,0,17,58,0,0,0,0,52,12,40
AL-502,Florence/Northwest Alabama CoC,192,18,170,0,188,4,162,0,7,0,151,0,0,158,0,4,0,30,11,19,30,0,10,3,7,10,0,3,3,0,3,0,3,3,0,3,0,0,0,0,0,7,7,0
AL-503,Huntsville/North Alabama CoC,607,336,96,0,432,175,448,7,277,4,33,3,0,310,7,138,0,159,59,63,122,37,57,23,21,44,13,185,105,0,105,80,176,96,0,96,80,9,9,9,0,42,32,10
AL-504,Montgomery City & County CoC,487,96,247,0,343,144,383,0,84,0,164,0,0,248,0,135,0,104,12,83,95,9,33,4,26,30,3,82,15,0,15,67,76,15,0,15,61,6,0,0,6,67,40,27
AL-505,Gadsden/Northeast Alabama CoC,544,211,213,0,424,120,451,13,177,11,205,0,0,382,11,69,2,93,34,8,42,51,30,13,2,15,15,44,16,0,16,28,17,8,0,8,9,27,8,8,19,13,12,1
AL-506,Tuscaloosa City & County CoC,152,12,116,0,128,24,99,4,12,0,63,0,0,75,0,24,4,53,0,53,53,0,21,0,21,21,0,39,31,0,31,8,35,31,0,31,4,4,0,0,4,114,114,0
AL-507,Alabama Balance of State CoC,886,431,385,0,816,70,638,0,194,0,378,0,0,572,0,66,0,248,237,7,244,4,93,88,3,91,2,46,26,0,26,20,44,24,0,24,20,2,2,2,0,56,43,13
AR-500,Little Rock/Central Arkansas CoC,"1,249",329,433,0,762,487,"1,065",6,285,5,293,1,0,578,6,487,0,184,44,140,184,0,42,13,29,42,0,123,76,0,76,47,119,72,0,72,47,4,4,4,0,266,156,110
AR-501,Fayetteville/Northwest Arkansas CoC,186,54,93,0,147,39,109,0,34,0,44,0,0,78,0,31,0,77,20,49,69,8,31,8,20,28,3,60,24,0,24,36,35,17,0,17,18,25,7,7,18,30,24,6
AR-503,Arkansas  Balance of State  CoC,"1,930",399,163,0,562,"1,368","1,788",66,341,55,120,11,0,461,66,"1,327",0,142,58,43,101,41,58,21,20,41,17,171,49,0,49,122,136,43,0,43,93,35,6,6,29,60,23,37
AR-504,Delta Hills CoC,785,40,27,0,67,718,423,0,4,0,27,0,0,31,0,392,0,362,36,0,36,326,130,18,0,18,112,83,22,0,22,61,71,10,0,10,61,12,12,12,0,6,2,4
AR-505,Southeast Arkansas CoC,64,64,0,0,64,0,43,8,43,8,0,0,0,43,8,0,0,21,21,0,21,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ-500,Arizona Balance of State CoC,"2,451","1,186",536,0,"1,722",729,"1,381",19,868,6,217,12,0,"1,085",18,296,1,"1,070",318,319,637,433,334,144,88,232,102,545,278,0,278,267,307,86,0,86,221,238,192,192,46,273,160,113
AZ-501,Tucson/Pima County CoC,"2,366",762,980,15,"1,757",609,"1,508",31,562,14,444,3,15,"1,021",17,487,14,858,200,536,736,122,256,64,159,223,33,395,162,9,171,224,366,151,9,160,206,29,11,11,18,353,242,111
AZ-502,"Phoenix, Mesa/Maricopa County CoC","6,485","2,343","2,368",25,"4,736","1,749","3,421",79,"1,077",10,578,6,25,"1,680",16,"1,741",63,"3,064","1,266","1,790","3,056",8,875,361,511,872,3,955,141,25,166,789,932,118,25,143,789,23,23,23,0,852,605,247
CA-500,San Jose/Santa Clara City & County CoC,"7,053",926,949,9,"1,884","5,169","6,270",152,780,7,368,0,9,"1,157",7,"5,113",145,783,146,581,727,56,262,50,194,244,18,"2,657",318,9,327,"2,330","2,617",313,9,322,"2,295",40,5,5,35,667,152,515
CA-501,San Francisco CoC,"5,895","1,757",742,25,"2,524","3,371","5,177",35,"1,447",10,429,0,25,"1,901",10,"3,276",25,718,310,313,623,95,268,109,119,228,40,"1,899",772,17,789,"1,110","1,818",691,17,708,"1,110",81,81,81,0,774,344,430
CA-502,"Oakland, Berkeley/Alameda County CoC","4,257",866,"1,179",0,"2,045","2,212","3,208",0,546,0,590,0,0,"1,136",0,"2,072",0,"1,049",320,589,909,140,332,111,197,308,24,"1,092",108,0,108,984,"1,041",99,0,99,942,51,9,9,42,440,95,345
CA-503,Sacramento City & County CoC,"2,812",839,"1,018",0,"1,857",955,"1,985",25,477,5,558,0,0,"1,035",5,950,20,827,362,460,822,5,237,90,145,235,2,463,221,0,221,242,454,212,0,212,242,9,9,9,0,329,148,181
CA-504,"Santa Rosa, Petaluma/Sonoma County CoC","4,483",530,587,0,"1,117","3,366","3,890",260,362,0,202,0,0,564,0,"3,326",260,593,168,385,553,40,186,49,125,174,12,"1,032",77,0,77,955,"1,014",60,0,60,954,18,17,17,1,384,57,327
CA-505,Richmond/Contra Costa County CoC,"2,386",483,413,0,896,"1,490","1,960",5,315,5,158,0,0,473,5,"1,487",0,426,168,255,423,3,137,51,85,136,1,753,220,0,220,533,721,193,0,193,528,32,27,27,5,82,74,8
CA-506,"Salinas/Monterey, San Benito Counties CoC","2,673",267,495,0,762,"1,911","1,761",97,0,0,4,0,0,4,0,"1,757",97,912,267,491,758,154,153,39,83,122,31,822,43,0,43,779,794,43,0,43,751,28,0,0,28,290,46,244
CA-507,Marin County CoC,725,201,295,0,496,229,516,0,157,0,130,0,0,287,0,229,0,209,44,165,209,0,80,14,66,80,0,163,62,0,62,101,163,62,0,62,101,0,0,0,0,51,26,25
CA-508,Watsonville/Santa Cruz City & County CoC,"2,735",370,240,0,610,"2,125","2,345",95,220,0,60,23,0,280,23,"2,065",72,390,150,180,330,60,123,57,51,108,15,990,43,0,43,947,967,36,0,36,931,23,7,7,16,271,26,245
CA-509,Mendocino County CoC,"1,441",97,30,0,127,"1,314","1,347",13,78,0,15,0,0,93,0,"1,254",13,94,19,15,34,60,32,5,7,12,20,319,7,0,7,312,267,7,0,7,260,52,0,0,52,84,10,74
CA-510,"Turlock, Modesto/Stanislaus County CoC","1,470",322,357,0,679,791,861,7,157,7,105,0,0,262,7,599,0,609,165,252,417,192,188,55,84,139,49,306,166,0,166,140,288,166,0,166,122,18,0,0,18,49,19,30
CA-511,Stockton/San Joaquin County CoC,"1,569",819,503,0,"1,322",247,739,5,470,4,47,0,0,517,4,222,1,830,349,456,805,25,254,106,141,247,7,236,125,0,125,111,202,108,0,108,94,34,17,17,17,80,60,20
CA-512,Daly/San Mateo County CoC,"1,845",156,527,0,683,"1,162","1,274",9,91,5,154,2,0,245,7,"1,029",2,571,65,373,438,133,160,21,102,123,37,496,20,0,20,476,496,20,0,20,476,0,0,0,0,173,26,147
